"werr","wanzw","wm2","wanzr","wheiz","wrecht","wkges","wvertr","wfrist","bhhgr","dseitz","dstd","kjahr","xanzkind","xminalt","balt5","bsex","bfst","xbstaat","xbgeblan","xhatlevel","xeinw","xlfi","xpatch","xurb","xnuts1","xnuts2"
2,1,3,6,2,1,1,NA,-3,1,-3,-3,60,-3,-3,14,1,3,1,1,32,2,3,-3,1,3,34
7,3,2,3,2,3,2,1,2,1,61,40,6,-3,-3,3,1,1,1,1,41,2,1,-3,2,3,31
3,5,3,5,1,4,4,NA,-3,3,110,999,30,1,14,7,1,1,1,1,32,4,1,1,1,3,32
3,5,3,5,1,4,4,NA,-3,3,10,40,27,1,14,6,2,4,1,1,21,4,1,1,1,3,32
3,5,3,5,1,4,4,NA,-3,3,-3,-3,-3,1,14,0,2,1,1,1,999,4,3,1,1,3,32
4,3,2,3,3,3,1,33,2,1,-3,-3,61,-3,-3,13,2,3,1,1,22,3,3,-3,3,2,22
4,1,3,5,5,1,1,NA,-3,2,-3,-3,47,0,25,11,1,2,1,1,51,2,3,-3,3,2,21
4,1,3,5,5,1,1,NA,-3,2,-3,-3,46,0,25,11,2,2,1,1,41,2,3,-3,3,2,21
8,1,3,4,2,3,4,0,2,2,17,50,6,0,25,3,2,1,1,1,41,4,1,-3,1,1,13
8,1,3,4,2,3,4,0,2,2,15,45,6,0,25,2,1,1,1,4,32,4,1,-3,1,1,13
4,1,4,6,2,1,1,NA,-3,2,-3,-3,52,0,25,11,1,2,1,1,21,2,3,-3,1,3,34
4,1,4,6,2,1,1,NA,-3,2,-3,-3,45,0,25,10,2,2,1,1,21,2,3,-3,1,3,34
7,4,2,3,3,2,1,NA,-3,2,-3,-3,44,0,25,10,2,3,1,1,32,2,3,-3,2,3,32
7,4,2,3,3,2,1,NA,-3,2,275,40,26,0,25,7,1,1,1,1,32,2,1,-3,2,3,32
5,5,1,1,2,3,2,3,2,1,2,7.5,18,-3,-3,4,2,1,4,4,21,2,1,-3,2,3,31
5,4,3,5,1,2,2,NA,-3,3,445,40,40,1,21,9,1,2,1,1,41,3,1,2,2,3,31
5,4,3,5,1,2,2,NA,-3,3,-3,-3,38,1,21,9,2,2,1,1,41,3,3,2,2,3,31
5,4,3,5,1,2,2,NA,-3,3,0,38.5,8,1,21,3,1,1,1,1,32,3,1,2,2,3,31
6,1,4,5,2,1,1,NA,-3,2,419,45,32,0,25,8,1,2,1,1,32,3,1,-3,3,1,12
6,1,4,5,2,1,1,NA,-3,2,203,40,34,0,25,7,2,2,1,1,21,3,1,-3,3,1,12
1,2,3,4,2,1,1,NA,-3,1,-3,-3,39,-3,-3,10,2,4,1,1,51,1,3,-3,3,3,31
6,1,3,4,2,6,3,NA,-3,3,-3,-3,57,1,24,13,1,2,1,1,41,4,3,-3,1,3,33
6,1,3,4,2,6,3,NA,-3,3,-3,-3,56,1,24,13,2,2,1,2,41,4,3,-3,1,3,33
6,1,3,4,2,6,3,NA,-3,3,3,40,29,1,24,7,2,1,6,1,32,4,1,-3,1,3,33
4,2,6,8,2,1,1,NA,-3,6,230,70,14,4,4,7,1,2,1,1,21,2,1,2,3,3,31
4,2,6,8,2,1,1,NA,-3,6,230,70,23,4,4,6,2,2,1,1,32,2,1,2,3,3,31
4,2,6,8,2,1,1,NA,-3,6,37,38.5,0,4,4,2,1,1,1,1,32,2,1,2,3,3,31
4,2,6,8,2,1,1,NA,-3,6,36,38.5,4,4,4,1,1,1,1,1,21,2,1,2,3,3,31
4,2,6,8,2,1,1,NA,-3,6,-3,-3,-3,4,4,0,2,1,1,1,999,2,3,2,3,3,31
4,2,6,8,2,1,1,NA,-3,6,-3,-3,-3,4,4,0,1,1,1,1,999,2,3,2,3,3,31
6,3,3,4,1,3,3,29,2,2,-3,-3,59,0,25,12,2,2,1,1,21,3,3,-3,2,1,12
6,3,3,4,1,3,3,29,2,2,-3,-3,54,0,25,12,1,2,1,1,32,3,3,-3,2,1,12
2,3,3,4,2,1,1,NA,-3,2,-3,-3,55,0,25,11,2,2,1,1,21,2,3,-3,3,3,33
2,3,3,4,2,1,1,NA,-3,2,-3,-3,47,0,25,10,1,2,1,1,32,2,3,-3,3,3,33
6,4,2,3,1,3,1,8,2,2,-3,-3,36,0,25,9,2,4,1,2,52,4,3,-3,1,2,22
6,4,2,3,1,3,1,8,2,2,-3,-3,41,0,25,12,1,4,1,3,51,4,3,-3,1,2,22
6,4,2,3,2,3,2,2,2,2,51,38.5,6,0,25,2,1,1,4,4,32,2,1,-3,2,1,11
6,4,2,3,2,3,2,2,2,2,9,33,3,0,25,2,2,1,1,4,32,2,1,-3,2,1,11
7,3,2,4,2,3,3,3,1,1,25,40,23,-3,-3,7,1,3,2,2,52,1,1,-3,3,3,33
4,1,5,8,5,1,1,NA,-3,2,-3,-3,83,1,24,15,2,3,1,1,21,1,3,-3,2,3,33
4,1,5,8,5,1,1,NA,-3,2,84,5,38,1,24,9,2,1,1,1,32,1,1,-3,2,3,33
7,3,2,2,2,2,4,NA,-3,1,-3,-3,43,-3,-3,9,2,4,1,1,21,2,3,-3,2,2,22
4,2,2,5,5,1,1,NA,-3,2,-3,-3,47,0,25,13,1,2,1,1,51,1,3,-3,3,3,33
4,2,2,5,5,1,1,NA,-3,2,-3,-3,56,0,25,12,2,2,1,1,32,1,3,-3,3,3,33
7,5,2,3,1,3,4,1,1,2,120,7,32,0,25,7,2,2,1,1,32,4,1,-3,1,1,13
7,5,2,3,1,3,4,1,1,2,76,38.5,36,0,25,8,1,1,1,6,32,4,1,-3,1,1,13
7,3,3,5,2,3,3,14,2,2,68,55,18,0,25,6,1,4,1,1,41,2,1,-3,2,1,11
7,3,3,5,2,3,3,14,2,2,41,20,19,0,25,5,2,1,1,1,32,2,1,-3,2,1,11
5,1,4,8,2,6,1,NA,-3,1,-3,-3,54,-3,-3,12,2,2,1,2,32,2,3,-3,1,3,34
3,3,3,4,2,3,5,3,1,3,31,38.5,7,1,0,3,2,1,2,2,32,3,1,2,1,3,34
3,3,3,4,2,3,5,3,1,3,39,40,3,1,0,3,1,1,2,2,52,3,1,2,1,3,34
3,3,3,4,2,3,5,3,1,3,-3,-3,-3,1,0,0,2,1,2,1,999,3,3,2,1,3,34
8,4,3,3,2,2,1,NA,-3,1,353,40,33,-3,-3,7,2,4,1,1,21,3,1,-3,1,3,34
7,1,3,6,2,1,1,NA,-3,1,-3,-3,51,-3,-3,11,2,3,1,1,32,2,3,-3,3,2,21
5,1,4,5,2,6,1,NA,-3,1,-3,-3,50,-3,-3,12,1,3,1,1,32,2,3,-3,2,1,12
5,2,3,3,2,6,1,NA,-3,2,167,38.5,6,0,25,4,1,1,1,1,51,2,1,-3,2,3,32
5,2,3,3,2,6,1,NA,-3,2,43,25,11,0,25,4,2,1,1,1,32,2,1,-3,2,3,32
3,2,2,3,4,1,1,NA,-3,1,-3,-3,50,-3,-3,11,2,3,1,1,32,3,3,-3,3,2,21
2,2,3,3,2,1,1,NA,-3,2,352,20,30,0,25,9,1,2,1,1,52,4,1,-3,1,1,13
2,2,3,3,2,1,1,NA,-3,2,197,37,17,0,25,7,2,2,1,1,52,4,1,-3,1,1,13
3,4,3,4,1,3,4,1,2,4,-3,-3,12,2,1,3,1,2,5,5,32,4,2,2,1,1,13
3,4,3,4,1,3,4,1,2,4,22,40,7,2,1,3,2,2,1,1,32,4,1,2,1,1,13
3,4,3,4,1,3,4,1,2,4,-3,-3,-3,2,1,0,1,1,1,1,999,4,3,2,1,1,13
3,4,3,4,1,3,4,1,2,4,-3,-3,-3,2,1,0,2,1,1,1,999,4,3,2,1,1,13
2,1,4,6,2,1,1,NA,-3,1,-3,-3,71,-3,-3,15,2,3,1,3,41,2,3,-3,1,1,12
5,2,4,6,2,1,1,NA,-3,2,-3,-3,58,1,24,12,2,3,1,1,22,2,3,-3,3,1,12
5,2,4,6,2,1,1,NA,-3,2,80,84,32,1,24,7,1,1,1,1,32,2,1,-3,3,1,12
7,1,4,4,2,1,1,NA,-3,2,-3,-3,50,0,25,11,1,3,1,1,32,3,3,-3,1,1,12
7,1,4,4,2,1,1,NA,-3,2,-3,-3,44,0,25,10,2,3,1,1,41,3,3,-3,1,1,12
1,5,2,2,2,3,2,11,2,1,99,34,32,-3,-3,8,2,4,7,7,41,4,1,-3,1,1,13
8,5,3,3,1,3,3,11,2,2,0,40,3,1,20,2,1,1,1,3,32,4,1,2,1,1,13
8,5,3,3,1,3,3,11,2,2,-3,-3,20,1,20,6,1,2,1,3,52,4,3,2,1,1,13
5,1,4,6,2,1,1,NA,-3,3,-3,-3,49,1,22,10,1,2,1,1,21,1,3,-3,3,3,33
5,1,4,6,2,1,1,NA,-3,3,-3,-3,44,1,22,9,2,2,1,1,21,1,3,-3,3,3,33
5,1,4,6,2,1,1,NA,-3,3,204,40,14,1,22,4,1,1,1,1,32,1,1,-3,3,3,33
2,3,3,4,2,6,1,NA,-3,1,38,6,56,-3,-3,12,1,4,1,1,21,4,1,-3,1,3,32
7,1,4,6,2,1,1,NA,-3,5,46,40,2,1,0,2,2,1,1,1,32,1,1,2,3,3,32
7,1,4,6,2,1,1,NA,-3,5,96,38.5,9,1,0,3,1,1,1,1,32,1,1,2,3,3,32
7,1,4,6,2,1,1,NA,-3,5,-3,-3,35,0,25,8,2,2,1,1,21,1,3,-3,3,3,32
7,1,4,6,2,1,1,NA,-3,5,363,38.5,33,0,25,8,1,2,1,1,32,1,1,-3,3,3,32
7,1,4,6,2,1,1,NA,-3,5,-3,-3,-3,1,0,0,2,1,1,1,999,1,3,2,3,3,32
6,1,3,4,2,1,1,NA,-3,3,326,30,31,1,24,7,1,1,1,1,21,1,1,-3,3,3,32
6,1,3,4,2,1,1,NA,-3,3,-3,-3,56,1,24,12,2,2,1,1,21,1,3,-3,3,3,32
6,1,3,4,2,1,1,NA,-3,3,-3,-3,59,1,24,12,1,2,1,1,21,1,3,-3,3,3,32
1,2,3,4,2,1,1,NA,-3,3,71,40,24,1,8,6,1,1,1,1,32,2,1,2,3,2,21
1,2,3,4,2,1,1,NA,-3,3,170,24,19,1,8,5,2,1,1,1,32,2,1,2,3,2,21
1,2,3,4,2,1,1,NA,-3,3,-3,-3,-3,1,8,0,2,1,1,1,999,2,3,2,3,2,21
8,3,3,5,1,3,4,6,2,3,9,20,9,1,3,5,2,1,1,1,51,3,1,2,1,2,21
8,3,3,5,1,3,4,6,2,3,100,38.5,18,1,3,5,1,1,1,1,32,3,1,2,1,2,21
8,3,3,5,1,3,4,6,2,3,-3,-3,-3,1,3,0,1,1,1,1,999,3,3,2,1,2,21
5,1,4,6,2,1,1,NA,-3,3,15,25,38,1,22,8,2,1,1,1,21,2,1,-3,2,3,34
5,1,4,6,2,1,1,NA,-3,3,17,40,26,1,22,6,1,1,1,1,32,2,1,-3,2,3,34
5,1,4,6,2,1,1,NA,-3,3,155,40,13,1,22,4,2,1,1,1,32,2,1,-3,2,3,34
5,3,3,3,2,3,4,0,1,1,57,46,10,-3,-3,4,1,1,2,2,32,2,1,-3,3,3,34
2,2,4,6,2,3,3,35,2,2,418,10,46,0,25,11,2,2,1,1,32,3,1,-3,2,3,34
2,2,4,6,2,3,3,35,2,2,418,45,40,0,25,11,1,2,1,1,52,3,1,-3,2,3,34
6,3,5,7,2,1,1,NA,-3,4,297,50,31,2,20,8,1,2,1,1,32,1,1,2,3,3,33
6,3,5,7,2,1,1,NA,-3,4,297,40,33,2,20,8,2,2,1,1,32,1,1,2,3,3,33
6,3,5,7,2,1,1,NA,-3,4,36,40,4,2,20,2,1,1,1,1,41,1,1,2,3,3,33
6,3,5,7,2,1,1,NA,-3,4,9,40,2,2,20,2,2,1,1,1,32,1,1,2,3,3,33
3,5,3,4,2,2,1,NA,-3,4,-3,-3,56,2,24,13,1,2,4,4,52,4,3,-3,1,1,13
3,5,3,4,2,2,1,NA,-3,4,-3,-3,49,2,24,12,2,2,1,1,52,4,3,-3,1,1,13
3,5,3,4,2,2,1,NA,-3,4,51,48,19,2,24,6,1,2,1,4,52,4,1,-3,1,1,13
3,5,3,4,2,2,1,NA,-3,4,25,44,15,2,24,6,2,1,1,4,52,4,1,-3,1,1,13
7,4,2,3,2,2,1,NA,-3,1,-3,-3,44,-3,-3,10,2,4,1,1,32,2,3,-3,1,3,34
8,4,2,2,1,3,2,1,2,1,57,38.5,7,-3,-3,2,2,1,1,1,32,2,1,-3,2,1,11
4,4,2,3,1,3,4,0,1,1,0,40,2,-3,-3,2,2,1,6,6,32,2,1,-3,3,2,22
5,5,2,3,1,3,3,0,2,4,113,52,21,2,7,5,1,2,4,4,32,4,1,2,1,1,13
5,5,2,3,1,3,3,0,2,4,112,25,13,2,7,4,2,2,4,4,32,4,1,2,1,1,13
5,5,2,3,1,3,3,0,2,4,-3,-3,-3,2,7,0,1,1,4,4,999,4,3,2,1,1,13
5,5,2,3,1,3,3,0,2,4,-3,-3,-3,2,7,0,1,1,4,1,999,4,3,2,1,1,13
1,2,3,5,5,3,2,54,2,2,-3,-3,53,0,25,11,1,2,2,1,21,1,3,-3,2,3,33
1,2,3,5,5,3,2,54,2,2,-3,-3,51,0,25,11,2,2,1,1,21,1,3,-3,2,3,33
4,1,4,4,2,1,1,NA,-3,7,-3,-3,45,0,25,9,1,2,5,5,21,3,3,-3,2,3,34
4,1,4,4,2,1,1,NA,-3,7,-3,-3,46,0,25,9,2,2,5,5,21,3,3,-3,2,3,34
4,1,4,4,2,1,1,NA,-3,7,30,40,23,3,3,5,1,2,1,5,21,3,1,2,2,3,34
4,1,4,4,2,1,1,NA,-3,7,6,22,24,3,3,6,2,2,1,5,21,3,1,2,2,3,34
4,1,4,4,2,1,1,NA,-3,7,-3,-3,-3,3,3,0,1,1,1,1,999,3,3,2,2,3,34
4,1,4,4,2,1,1,NA,-3,7,-3,-3,-3,3,3,0,2,1,1,1,999,3,3,2,2,3,34
4,1,4,4,2,1,1,NA,-3,7,-3,-3,-3,3,3,0,2,1,1,1,999,3,3,2,2,3,34
8,1,5,7,2,1,1,NA,-3,5,216,40,15,3,1,4,1,1,1,1,32,1,1,1,3,2,22
8,1,5,7,2,1,1,NA,-3,5,-3,-3,7,3,1,3,2,1,1,1,32,1,3,1,3,2,22
8,1,5,7,2,1,1,NA,-3,5,-3,-3,-3,3,1,0,1,1,1,1,999,1,3,1,3,2,22
8,1,5,7,2,1,1,NA,-3,5,-3,-3,-3,3,1,0,2,1,1,1,999,1,3,1,3,2,22
8,1,5,7,2,1,1,NA,-3,5,-3,-3,-3,3,1,0,2,1,1,1,999,1,3,1,3,2,22
8,3,2,2,2,3,2,6,2,1,221,40,27,-3,-3,6,2,1,1,1,21,2,1,-3,3,1,12
1,1,3,3,2,1,1,NA,-3,3,84,38.5,37,1,20,8,2,2,1,1,21,2,1,2,3,1,12
1,1,3,3,2,1,1,NA,-3,3,290,38.5,13,1,20,8,1,2,1,1,51,2,1,2,3,1,12
1,1,3,3,2,1,1,NA,-3,3,120,38.5,3,1,20,2,1,1,1,1,32,2,1,2,3,1,12
4,1,3,6,2,1,1,NA,-3,2,-3,-3,58,1,24,12,2,3,1,1,21,1,3,-3,3,1,11
4,1,3,6,2,1,1,NA,-3,2,-3,-3,30,1,24,7,1,1,1,1,32,1,3,-3,3,1,11
5,2,2,2,2,6,2,NA,-3,2,5,45,19,0,25,5,1,1,2,2,32,2,1,-3,3,3,33
5,2,2,2,2,6,2,NA,-3,2,71,40,6,0,25,3,2,1,1,1,41,2,1,-3,3,3,33
5,1,3,3,2,1,1,NA,-3,2,149,38.5,24,0,25,8,1,2,1,1,51,1,1,-3,3,2,21
5,1,3,3,2,1,1,NA,-3,2,180,40,28,0,25,8,2,2,2,2,52,1,1,-3,3,2,21
3,4,2,3,4,2,1,NA,-3,1,156,40,29,-3,-3,9,2,1,1,1,52,4,1,-3,1,2,22
2,5,2,3,4,3,2,40,2,2,-3,-3,51,0,25,11,1,2,1,1,32,4,3,-3,1,1,13
2,5,2,3,4,3,2,40,2,2,-3,-3,50,0,25,11,2,2,1,1,32,4,3,-3,1,1,13
5,3,2,3,1,2,1,NA,-3,1,291,40,25,-3,-3,7,1,1,1,1,32,4,1,-3,1,3,31
7,3,3,3,2,3,2,3,2,2,3,45,30,0,25,8,1,2,2,2,32,3,1,-3,2,1,11
7,3,3,3,2,3,2,3,2,2,106,40,29,0,25,7,2,2,3,4,32,3,1,-3,2,1,11
6,1,3,8,3,1,1,NA,-3,1,119,20,35,-3,-3,8,2,4,1,1,32,3,1,-3,3,2,21
5,1,4,8,2,1,1,NA,-3,4,-3,-3,61,-3,-3,13,2,3,1,1,21,1,3,-3,3,2,22
5,1,4,8,2,1,1,NA,-3,4,24,40,33,0,25,8,1,2,1,1,32,1,1,-3,3,2,22
5,1,4,8,2,1,1,NA,-3,4,228,60,27,0,25,7,2,2,1,1,32,1,1,-3,3,2,22
5,1,4,8,2,1,1,NA,-3,4,8,30,0,-3,-3,1,1,1,1,1,22,1,1,-3,3,2,22
8,3,3,3,2,2,1,NA,-3,2,155,45,22,0,25,5,1,2,1,1,21,2,1,-3,2,3,33
8,3,3,3,2,2,1,NA,-3,2,52,41,16,0,25,5,2,2,4,4,32,2,1,-3,2,3,33
5,1,3,5,2,1,1,NA,-3,2,-3,-3,73,1,24,15,2,3,1,1,21,1,3,-3,3,1,11
5,1,3,5,2,1,1,NA,-3,2,-3,-3,43,1,24,9,1,4,1,1,22,1,3,-3,3,1,11
5,1,3,5,2,1,1,NA,-3,1,1,36.5,40,-3,-3,9,2,4,1,1,21,2,1,-3,2,3,31
8,1,4,4,2,1,1,NA,-3,3,43,60,23,1,3,7,1,2,1,1,51,2,1,2,2,3,33
8,1,4,4,2,1,1,NA,-3,3,120,55,14,1,3,6,2,2,1,1,52,2,1,2,2,3,33
8,1,4,4,2,1,1,NA,-3,3,-3,-3,-3,1,3,0,2,1,1,1,999,2,3,2,2,3,33
1,1,4,6,2,1,1,NA,-3,3,543,20,57,1,22,12,1,2,1,1,21,1,1,-3,3,2,22
1,1,4,6,2,1,1,NA,-3,3,-3,-3,42,1,22,10,2,2,1,1,32,1,3,-3,3,2,22
1,1,4,6,2,1,1,NA,-3,3,3,40,11,1,22,4,2,1,1,1,41,1,1,-3,3,2,22
6,2,3,5,2,1,1,NA,-3,3,-3,-3,44,2,19,10,2,4,1,1,32,2,3,2,3,1,11
6,2,3,5,2,1,1,NA,-3,3,0,40,1,2,19,2,1,1,1,1,41,2,1,2,3,1,11
6,2,3,5,2,1,1,NA,-3,3,-3,-3,5,2,19,1,1,1,1,1,21,2,3,2,3,1,11
3,3,2,4,2,1,1,NA,-3,2,218,38.5,27,1,16,6,2,2,1,1,32,2,1,2,3,3,31
3,3,2,4,2,1,1,NA,-3,2,-3,-3,0,1,16,1,2,1,1,1,21,2,3,2,3,3,31
4,2,2,3,2,6,1,NA,-3,2,-3,-3,77,0,25,15,1,2,1,1,21,1,3,-3,3,2,22
4,2,2,3,2,6,1,NA,-3,2,-3,-3,74,0,25,15,2,2,1,1,21,1,3,-3,3,2,22
1,5,3,4,2,3,5,4,1,3,66,45,6,1,1,4,2,1,1,1,52,4,1,2,1,1,13
1,5,3,4,2,3,5,4,1,3,7,45,6,1,1,3,1,1,1,1,52,4,1,2,1,1,13
1,5,3,4,2,3,5,4,1,3,-3,-3,-3,1,1,0,1,1,1,1,999,4,3,2,1,1,13
8,1,4,4,2,1,1,NA,-3,4,77,47,21,2,5,5,1,2,1,1,32,1,1,2,3,3,34
8,1,4,4,2,1,1,NA,-3,4,40,15,14,2,5,4,2,2,1,1,32,1,1,2,3,3,34
8,1,4,4,2,1,1,NA,-3,4,-3,-3,-3,2,5,0,1,1,1,1,999,1,3,2,3,3,34
8,1,4,4,2,1,1,NA,-3,4,-3,-3,-3,2,5,0,1,1,1,1,999,1,3,2,3,3,34
8,1,3,5,2,1,1,NA,-3,4,176,70,33,2,14,8,1,1,1,1,32,3,1,1,2,3,31
8,1,3,5,2,1,1,NA,-3,4,48,40,24,2,14,6,2,1,1,1,32,3,1,1,2,3,31
8,1,3,5,2,1,1,NA,-3,4,-3,-3,0,2,14,1,1,1,1,1,11,3,3,1,2,3,31
8,1,3,5,2,1,1,NA,-3,4,-3,-3,-3,2,14,0,2,1,1,1,999,3,3,1,2,3,31
5,1,3,5,4,1,1,NA,-3,2,-3,-3,59,0,25,13,1,2,1,7,32,3,3,-3,3,1,12
5,1,3,5,4,1,1,NA,-3,2,-3,-3,61,0,25,13,2,2,1,1,21,3,3,-3,3,1,12
6,4,3,5,1,3,4,14,2,3,352,43,31,1,12,8,1,2,1,1,32,4,1,2,1,1,13
6,4,3,5,1,3,4,14,2,3,240,39,17,1,12,5,2,2,1,1,32,4,1,2,1,1,13
6,4,3,5,1,3,4,14,2,3,-3,-3,-3,1,12,0,2,1,1,1,999,4,3,2,1,1,13
1,2,4,6,2,1,1,NA,-3,5,467,38.5,35,3,20,8,1,2,1,1,32,3,1,2,1,3,34
1,2,4,6,2,1,1,NA,-3,5,-3,-3,31,3,20,8,2,2,1,1,41,3,3,2,1,3,34
1,2,4,6,2,1,1,NA,-3,5,-3,-3,3,3,20,2,1,1,1,1,41,3,3,2,1,3,34
1,2,4,6,2,1,1,NA,-3,5,-3,-3,1,3,20,2,1,1,1,1,41,3,3,2,1,3,34
1,2,4,6,2,1,1,NA,-3,5,-3,-3,1,3,20,2,1,1,1,1,41,3,3,2,1,3,34
6,1,5,4,2,1,1,NA,-3,2,-3,-3,39,0,25,10,1,2,1,1,21,2,3,-3,2,1,12
6,1,5,4,2,1,1,NA,-3,2,-3,-3,39,0,25,9,2,2,1,1,32,2,3,-3,2,1,12
3,5,2,4,2,3,4,3,2,4,17,20,13,2,5,6,1,2,4,4,52,4,1,2,1,1,13
3,5,2,4,2,3,4,3,2,4,-3,-3,19,2,5,5,2,2,1,4,21,4,2,2,1,1,13
3,5,2,4,2,3,4,3,2,4,-3,-3,-3,2,5,0,2,1,1,1,999,4,3,2,1,1,13
3,5,2,4,2,3,4,3,2,4,-3,-3,-3,2,5,0,1,1,1,1,999,4,3,2,1,1,13
3,1,2,3,4,1,1,NA,-3,2,537,100,51,0,25,11,2,2,1,1,21,2,1,-3,3,1,11
3,1,2,3,4,1,1,NA,-3,2,361,70,37,0,25,9,1,2,1,1,32,2,1,-3,3,1,11
4,1,3,4,4,1,1,NA,-3,2,243,40,37,1,16,8,2,4,1,1,21,2,1,2,3,3,34
4,1,3,4,4,1,1,NA,-3,2,-3,-3,2,1,16,1,1,1,1,1,21,2,3,2,3,3,34
4,1,3,5,5,6,1,NA,-3,1,-3,-3,56,-3,-3,12,2,3,1,1,21,3,3,-3,2,3,34
7,1,5,6,2,1,1,NA,-3,2,-3,-3,56,0,25,12,2,2,1,1,21,2,3,-3,2,3,32
7,1,5,6,2,1,1,NA,-3,2,-3,-3,51,0,25,11,1,2,1,1,32,2,3,-3,2,3,32
1,2,3,4,3,1,1,NA,-3,2,-3,-3,41,0,25,11,1,2,1,1,52,3,3,-3,2,1,12
1,2,3,4,3,1,1,NA,-3,2,-3,-3,52,0,25,12,2,2,1,1,32,3,3,-3,2,1,12
5,1,4,5,2,1,1,NA,-3,2,-3,-3,50,0,25,11,1,2,1,3,32,2,3,-3,2,1,12
5,1,4,5,2,1,1,NA,-3,2,-3,-3,43,0,25,9,2,2,1,1,32,2,3,-3,2,1,12
5,5,2,2,2,3,3,2,1,2,95,38,4,0,25,2,2,1,4,1,32,3,1,-3,2,3,34
5,5,2,2,2,3,3,2,1,2,-3,-3,2,0,25,2,1,1,1,1,32,3,3,-3,2,3,34
4,1,6,12,2,1,1,NA,-3,9,137,40,35,6,6,8,1,2,1,7,32,1,1,2,3,1,11
4,1,6,12,2,1,1,NA,-3,9,-3,-3,33,6,6,7,2,2,1,7,21,1,3,2,3,1,11
4,1,6,12,2,1,1,NA,-3,9,-3,-3,4,6,6,3,2,1,1,7,41,1,3,2,3,1,11
4,1,6,12,2,1,1,NA,-3,9,-3,-3,11,6,6,3,2,1,1,7,21,1,2,2,3,1,11
4,1,6,12,2,1,1,NA,-3,9,1,40,3,6,6,2,1,1,1,1,32,1,1,2,3,1,11
4,1,6,12,2,1,1,NA,-3,9,22,40,3,6,6,2,1,1,1,1,32,1,1,2,3,1,11
4,1,6,12,2,1,1,NA,-3,9,-3,-3,-3,6,6,0,2,1,1,1,999,1,3,2,3,1,11
4,1,6,12,2,1,1,NA,-3,9,-3,-3,-3,6,6,0,2,1,1,1,999,1,3,2,3,1,11
4,1,6,12,2,1,1,NA,-3,9,-3,-3,-3,6,6,0,2,1,1,1,999,1,3,2,3,1,11
3,1,4,5,2,1,1,NA,-3,2,208,40,41,0,25,9,2,4,1,1,21,2,1,-3,3,1,11
3,1,4,5,2,1,1,NA,-3,2,63,40,34,0,25,8,1,1,1,1,32,2,1,-3,3,1,11
5,3,2,4,4,2,1,NA,-3,2,-3,-3,60,1,24,14,2,3,1,3,32,2,3,-3,2,3,32
5,3,2,4,4,2,1,NA,-3,2,17,30,37,1,24,8,2,1,1,1,21,2,1,-3,2,3,32
4,5,1,2,1,2,1,NA,-3,1,66,38.5,43,-3,-3,9,1,4,1,4,11,3,1,-3,1,2,21
5,5,3,4,2,3,3,41,2,1,-3,-3,57,-3,-3,12,2,3,1,1,21,4,3,-3,1,3,33
1,4,2,3,2,3,2,2,1,2,12,30,6,-3,-3,3,2,1,6,6,52,4,1,-3,1,1,13
1,4,2,3,2,3,2,2,1,2,-3,-3,6,-3,-3,3,2,1,6,6,52,4,3,-3,1,1,13
7,1,3,5,3,1,1,NA,-3,2,31,10,34,0,25,10,2,2,1,1,52,4,1,-3,1,1,13
7,1,3,5,3,1,1,NA,-3,2,335,45,26,0,25,9,1,2,1,1,60,4,1,-3,1,1,13
8,1,4,4,2,1,1,NA,-3,2,-3,-3,54,0,25,12,1,2,1,1,32,3,3,-3,3,2,21
8,1,4,4,2,1,1,NA,-3,2,-3,-3,52,0,25,12,2,2,1,1,32,3,3,-3,3,2,21
4,1,3,3,1,3,4,15,2,2,-3,-3,23,0,25,9,1,2,1,1,51,2,3,-3,2,3,31
4,1,3,3,1,3,4,15,2,2,247,25,33,0,25,7,2,2,1,1,32,2,1,-3,2,3,31
3,3,2,4,3,3,3,1,1,1,83,65,46,-3,-3,10,1,4,1,1,32,4,1,-3,1,1,13
4,5,2,4,1,2,2,NA,-3,2,-3,-3,58,0,25,12,2,2,1,1,32,3,3,-3,3,2,22
4,5,2,4,1,2,2,NA,-3,2,-3,-3,59,0,25,14,1,2,1,1,52,3,3,-3,3,2,22
8,2,4,5,2,1,1,NA,-3,5,21,40,27,3,9,6,1,2,1,1,32,1,1,2,3,3,31
8,2,4,5,2,1,1,NA,-3,5,93,40,23,3,9,5,2,2,1,1,32,1,1,2,3,3,31
8,2,4,5,2,1,1,NA,-3,5,-3,-3,0,3,9,1,2,1,1,1,11,1,3,2,3,3,31
8,2,4,5,2,1,1,NA,-3,5,-3,-3,-3,3,9,0,2,1,1,1,999,1,3,2,3,3,31
8,2,4,5,2,1,1,NA,-3,5,-3,-3,-3,3,9,0,1,1,1,1,999,1,3,2,3,3,31
4,5,3,5,1,3,3,40,2,1,-3,-3,54,-3,-3,12,2,3,1,1,32,4,3,-3,1,1,13
7,1,4,6,2,1,1,NA,-3,4,41,6,10,2,2,5,2,2,2,6,52,3,1,2,1,3,34
7,1,4,6,2,1,1,NA,-3,4,53,42,12,2,2,5,1,2,2,6,52,3,1,2,1,3,34
7,1,4,6,2,1,1,NA,-3,4,-3,-3,-3,2,2,0,2,1,2,1,999,3,3,2,1,3,34
7,1,4,6,2,1,1,NA,-3,4,-3,-3,-3,2,2,0,2,1,2,1,999,3,3,2,1,3,34
